date,sales,expenses,marketing_spend,employee_count,seasonality,competition_level,customer_satisfaction,market_growth,profit,month,expense_ratio,marketing_ratio,profit_margin,sales_per_employee,marketing_efficiency,year,quarter,day_of_year,day_of_week,is_quarter_end,sales_lag_7,profit_lag_7,sales_growth
2022-07-11,26334.686161124046,14482.937827165988,2625.8755972016415,21.0,-0.14579919691987506,3,3.654758859993437,1.0782782782782783,-7574.127263243583,7,0.5499567277375069,0.09971167232203541,-28.76103104818735,1254.0326743392402,10.02891614103446,2022,3,192,0,0,26973.450059466108,-9369.020385547057,2.817334854974418
2022-07-12,23766.569790714042,14261.629627727005,1635.8199719723077,25.0,-0.16280701293851665,2,4.547892135546827,1.0787787787787788,-12130.879808985272,7,0.6000710137522344,0.06882861037066641,-51.04177807655268,950.6627916285616,14.5288419251042,2022,3,193,1,0,25497.681723952504,-7519.762509371885,-9.751839663846551
2022-07-13,27835.114629985055,16864.979364412575,1543.4058892652054,21.0,-0.17976658572556148,2,3.4405237361931804,1.0792792792792794,-7373.270623692724,7,0.6058886262406468,0.05544815998719076,-26.489097392650766,1325.4816490469075,18.034863559602574,2022,3,194,2,0,25111.02947604523,-10981.473015647958,17.118771766806052
2022-07-14,24500.34217823304,15162.340376708738,2231.0650930694173,17.0,-0.19667288979357686,4,3.352358846251244,1.07977977977978,-6493.063291545115,7,0.6188623924681138,0.09106260952761605,-26.501929011072257,1441.1965987195906,10.981455563237901,2022,3,195,3,0,25120.828067228358,-8984.870060040133,-11.980451656411251
2022-07-15,25407.054045522935,14737.284451167492,2928.550103484006,18.0,-0.2135209154397961,1,3.9738636376106746,1.0802802802802804,-6658.780509128563,7,0.5800469595869735,0.11526523689983081,-26.208392744777626,1411.5030025290519,8.675642603927775,2022,3,196,4,0,24429.35564387934,-10780.296638570646,3.700813077196319
2022-07-16,25710.447971364643,15469.112363520464,2462.9824979973964,22.0,-0.23030567023061174,5,3.5794510519610796,1.0807807807807808,-9821.646890153217,7,0.6016663879505093,0.09579694996915558,-38.20099479049221,1168.65672597112,10.438745704555073,2022,3,197,5,0,25359.150534206554,-6233.791664411515,1.1941326424468768
2022-07-17,22195.348706769015,12854.496911031616,1002.2310340935711,23.0,-0.2470221804809346,2,3.187673009375623,1.0812812812812813,-10061.379238356172,7,0.5791527351454191,0.04515500284921931,-45.331025753552176,965.0151611638702,22.145940358794352,2022,3,198,6,0,25613.079932746325,-10012.753680333202,-13.671870939435271
2022-07-18,26164.14268051317,15826.17748614506,3066.352784290575,23.0,-0.26366549272800743,4,3.912915231669104,1.0817817817817819,-11128.387589922464,7,0.6048804151313646,0.11719676129783409,-42.532972418816506,1137.5714208918769,8.532658999498146,2022,3,199,0,0,26334.686161124046,-7574.127263243583,17.88119675963358
2022-07-19,27129.448861676065,15829.996155824127,1499.073311046152,22.0,-0.28023067519921585,3,2.9779773654266837,1.0822822822822824,-7799.620605194214,7,0.5834986267703393,0.05525631275037774,-28.74964635279491,1233.156766439821,18.097479730823405,2022,3,200,1,0,23766.569790714042,-12130.879808985272,3.6894240829906666
2022-07-20,24279.32782600289,14363.546276021623,1784.8407572530764,24.0,-0.2967128192734894,3,3.0110582783845383,1.082782782782783,-11069.05920727181,7,0.5915957138087828,0.07351277473759105,-45.590468099437956,1011.638659416787,13.603077880947488,2022,3,201,2,0,27835.114629985055,-7373.270623692724,-10.505635592543673
2022-07-21,23462.597256819477,13579.650656696573,1677.6945681695997,21.0,-0.31310704093582686,4,3.077604782587509,1.0832832832832833,-8594.747968046695,7,0.5787786623984948,0.071505066118883,-36.63169884377828,1117.2665360390226,13.985023079867075,2022,3,202,3,0,24500.34217823304,-6493.063291545115,-3.3638928352402786
2022-07-22,24925.160277094583,15280.664287168578,1920.7869784848535,24.0,-0.32940848222452995,3,4.5824553281331255,1.0837837837837838,-11476.290988558849,7,0.6130618265757358,0.07706217160216196,-46.04299776200512,1038.548344878941,12.976535428596009,2022,3,203,4,0,25407.054045522935,-6658.780509128563,6.233593852658426
2022-07-23,21082.67069979726,13078.82797820669,1548.7335501157236,19.0,-0.3456123126707326,3,1.0,1.0842842842842844,-8744.890828525151,7,0.6203591643791344,0.07346002658622452,-41.47904671588522,1109.6142473577506,13.612845604217675,2022,3,204,5,0,25710.447971364643,-9821.646890153217,-15.416107798626456
2022-07-24,23814.042978532183,14171.115502140603,2014.3875440186168,20.0,-0.36171373072976637,1,3.816479067810354,1.084784784784785,-8371.460067627037,7,0.5950739030292144,0.08458822157306684,-35.153459978105005,1190.7021489266092,11.8219768828714,2022,3,205,6,0,22195.348706769015,-10061.379238356172,12.955532615520049
2022-07-25,26060.995815160477,15655.7164865763,1613.7849657453582,19.0,-0.3777079652039649,1,3.527417451360178,1.0852852852852855,-6408.505637161183,7,0.6007336249779409,0.0619233807177303,-24.590409678179523,1371.6313586926567,16.148989096030952,2022,3,206,0,0,26164.14268051317,-11128.387589922464,9.435411024721297
2022-07-26,24280.946887098955,13844.2724249426,2383.9935936215315,22.0,-0.39359027665646623,2,2.1553036326095034,1.0857857857857858,-9547.319131465176,7,0.570170203382735,0.09818371601019416,-39.3202092812035,1103.6794039590434,10.18498831207583,2022,3,207,1,0,27129.448861676065,-7799.620605194214,-6.830318153176684
2022-07-27,25489.826936830425,15144.057838094861,2671.045844681531,22.0,-0.4093559588156221,4,3.7477814233088016,1.0862862862862863,-9925.276745945968,7,0.5941216421604303,0.10478870065697145,-38.93818804867941,1158.6284971286557,9.54301364298357,2022,3,208,2,0,24279.32782600289,-11069.05920727181,4.978718726878717
2022-07-28,22544.875880139174,13501.823219562631,1969.4410856911713,22.0,-0.4250003399695525,2,3.880601593465226,1.0867867867867869,-10526.388425114628,7,0.5988865625761557,0.08735648384856017,-46.69082447416715,1024.7670854608716,11.447347191006273,2022,3,209,3,0,23462.597256819477,-8594.747968046695,-11.553436843606303
2022-07-29,26085.65712958964,16961.79082326877,2385.7805659100495,22.0,-0.4405187843504946,2,3.97171138508592,1.0872872872872874,-10861.914259589179,7,0.6502343697536593,0.09145947729274555,-41.63941205555534,1185.71168770862,10.93380401463675,2022,3,210,4,0,24925.160277094583,-11476.290988558849,15.70548122897275
2022-07-30,22867.96750688015,13164.796991241008,3421.0003072787176,20.0,-0.45590669350845797,3,1.3785375495640406,1.087787787787788,-9717.829791639575,7,0.5756872353120229,0.14959791709733108,-42.49538044304037,1143.3983753440075,6.6845850490644345,2022,3,211,5,0,21082.67069979726,-8744.890828525151,-12.335091298350232
2022-07-31,22424.387471679067,14186.721102383657,1268.1168620819253,22.0,-0.47115950767386416,3,4.593111529483551,1.0882882882882883,-10630.450492786516,7,0.6326469840168794,0.05655079157383882,-47.40575637221872,1019.2903396217757,17.683218433720633,2022,3,212,6,0,23814.042978532183,-8371.460067627037,-1.9397440330787052
2022-08-01,26991.069151555348,16693.070877666112,3343.86483742944,19.0,-0.48627270710868997,4,2.909810636252127,1.0887887887887888,-8245.866563540203,8,0.6184664558463473,0.12388782447459111,-30.55035173760443,1420.5825869239657,8.071818229442684,2022,3,213,0,0,26060.995815160477,-6408.505637161183,20.364800089383863
2022-08-02,22311.61829794183,13527.289181010165,1096.316076081286,25.0,-0.5012418134457749,2,4.049254197402541,1.0892892892892894,-12311.98695914962,8,0.6062890194862293,0.04913655573708059,-55.181954059716766,892.4647319176732,20.351446799624913,2022,3,214,1,0,24280.946887098955,-9547.319131465176,-17.337034066113933
2022-08-03,24265.551520110526,15438.641154163883,1395.6628591836031,22.0,-0.5160623910158532,1,4.092859024545829,1.08978978978979,-10168.75249323696,8,0.6362369774026699,0.05751622245333767,-41.90612558222473,1102.9796145504786,17.38639912958974,2022,3,215,2,0,25489.826936830425,-9925.276745945968,8.757469745477575
2022-08-04,25107.588905484277,15250.606079593996,2494.4725505312103,21.0,-0.5307300481619333,5,2.7986423315045657,1.0902902902902905,-9437.48972464093,8,0.6074102191573955,0.09935133795289838,-37.588195983961995,1195.5994716897276,10.065289714307536,2022,3,216,3,0,22544.875880139174,-10526.388425114628,3.470093744524605
2022-08-05,25897.14651954262,15732.867509559537,2827.6647849612723,26.0,-0.5452404385406505,2,4.028367961881241,1.0907907907907908,-13463.38577497819,8,0.6075135535757629,0.10918827612252366,-51.987912123130585,996.0440969054854,9.158492427134465,2022,3,217,4,0,26085.65712958964,-10861.914259589179,3.144697075575742
2022-08-06,23459.881133343064,14049.368353497066,2710.1837331188317,20.0,-0.5595892624101757,4,3.1916054072701137,1.0912912912912913,-9299.670953272835,8,0.5988678405334704,0.11552418862288698,-39.640741998711135,1172.9940566671532,8.656195831544546,2022,3,218,5,0,22867.96750688015,-9717.829791639575,-9.411327940552583
2022-08-07,26357.92742747267,16426.540897692914,2624.5232174031808,20.0,-0.5737722679043249,4,1.842898256529474,1.0917917917917919,-8693.136687623424,8,0.6232106429040264,0.09957244265979956,-32.9811086685163,1317.8963713736334,10.042939324252718,2022,3,219,6,0,22424.387471679067,-10630.450492786516,12.353201099602629
2022-08-08,25209.546181849422,15673.962326015095,3352.4305543699465,20.0,-0.5877852522924728,4,4.434193540422223,1.0922922922922924,-9816.846698535619,8,0.6217471037737349,0.13298258247836517,-38.940989368557666,1260.4773090924712,7.5197817741484245,2022,3,220,0,0,26991.069151555348,-8245.866563540203,-4.356872325349448
2022-08-09,25631.560888458418,15066.097889326944,1446.9920459623136,22.0,-0.6016240632249218,2,2.879964029587008,1.092792792792793,-8481.52904683084,8,0.5877947876405384,0.05645352822090038,-33.090177706071614,1165.0709494753826,17.713684715808025,2022,3,221,1,0,22311.61829794183,-12311.98695914962,1.6740273845661013
2022-08-10,24263.532025605877,13898.495618064142,1749.3120737762658,23.0,-0.6152845999633265,4,2.8164052298095568,1.0932932932932933,-9784.275666234531,8,0.5728141971826992,0.07209634903649541,-40.32502628186595,1054.9361750263424,13.870327878791707,2022,3,222,2,0,24265.551520110526,-10168.75249323696,-5.337282691467093
2022-08-11,23109.520528241905,13764.221998247314,1451.1119758020002,24.0,-0.6287628145958343,4,3.1775473055706223,1.0937937937937938,-11305.81344580741,8,0.5956082897274395,0.06279282056192431,-48.92275212716201,962.8966886767461,15.925387505309327,2022,3,223,3,0,25107.588905484277,-9437.48972464093,-4.75615626012782
2022-08-12,23736.95942279286,13842.156371476893,915.141070716986,28.0,-0.6420547132365644,3,3.7177893802619106,1.0942942942942944,-13420.338019401017,8,0.5831478297167785,0.038553424405243876,-56.537729960958906,847.7485508140308,25.93803314301658,2022,3,224,4,0,25897.14651954262,-13463.38577497819,2.715066692033563
2022-08-13,23733.13394646947,14208.118080574002,3083.8811976217607,18.0,-0.6551563572090842,3,3.454183671342318,1.094794794794795,-7958.865331726294,8,0.5986616901341677,0.12993990614882606,-33.53482666755122,1318.507441470526,7.695865185978006,2022,3,225,5,0,23459.881133343064,-9299.670953272835,-0.016116117718600886
2022-08-14,22713.121147424772,14246.591755796933,2690.5359561743444,24.0,-0.6680638642135334,2,3.9384535397657365,1.0952952952952955,-13424.006564546506,8,0.6272406008547275,0.11845734184706706,-59.10243016543117,946.3800478093655,8.441857502517978,2022,3,226,6,0,26357.92742747267,-8693.136687623424,-4.297842844292521
2022-08-15,19475.81037119723,11456.835395174941,829.6215656068961,22.0,-0.6807734094770158,2,2.428408506777073,1.0957957957957958,-10410.646589584609,8,0.5882597528325935,0.04259753765285285,-53.45424088222235,885.2641077816922,23.475535326700456,2022,3,227,0,0,25209.546181849422,-9816.846698535619,-14.25304235034467
2022-08-16,25254.476182468978,15131.274018825598,3698.862115512198,22.0,-0.6932812268869779,3,2.906090903655412,1.0962962962962963,-11175.659951868818,8,0.5991521625512608,0.14646362445956632,-44.252194625310345,1147.9307355667718,6.827633848949754,2022,3,228,1,0,25631.560888458418,-8481.52904683084,29.670990326635227
2022-08-17,25816.39142584763,15518.846222912773,3517.843618933453,22.0,-0.705583610107178,3,3.407202342142773,1.0967967967967969,-10820.298415998597,8,0.6011237576517046,0.1362639557522107,-41.9125130135934,1173.4723375385286,7.338697856522313,2022,3,229,2,0,24263.532025605877,-9784.275666234531,2.225012466379006
2022-08-18,21456.92688539,13298.371572336642,1509.2309634779103,21.0,-0.7176769136759616,3,5.0,1.0972972972972974,-10150.675650424553,8,0.6197705591004968,0.07033770360216608,-47.307220202796785,1021.7584231138095,14.217126075881792,2022,3,230,3,0,23109.520528241905,-11305.81344580741,-16.8864209894683
2022-08-19,22227.056499930175,12212.789232965803,1342.2929847425087,26.0,-0.7295575540864868,3,3.4089499692689937,1.097797797797798,-12128.025717778137,8,0.5494559854564715,0.06039004691182233,-54.56424568775553,854.8867884588528,16.559020089190124,2022,3,231,4,0,23736.95942279286,-13420.338019401017,3.589188790425335
2022-08-20,24841.517763079668,14601.560510465151,1481.8594765767741,25.0,-0.7412220108485958,3,4.368177810929305,1.0982982982982983,-11241.902223962257,8,0.5877885823935646,0.05965253374248998,-45.254490209412104,993.6607105231867,16.7637472754608,2022,3,232,5,0,23733.13394646947,-7958.865331726294,11.76251683689069
2022-08-21,26411.598115712048,15952.600715566965,1534.551791891696,23.0,-0.7526668275320081,3,3.530844135027454,1.0987987987987988,-9475.554391746613,8,0.6039998278664134,0.05810143654195629,-35.87649013222597,1148.3303528570455,17.211278404069727,2022,3,233,6,0,22713.121147424772,-13424.006564546506,6.32038818081353
2022-08-22,23764.470495460977,14858.721775490016,1275.3171576183981,26.0,-0.7638886127905421,5,3.1130730900499453,1.0992992992992994,-13169.568437647436,8,0.6252494360574135,0.05366486738519944,-55.41704975148859,914.0180959792683,18.634165120024058,2022,3,234,0,0,19475.81037119723,-10410.646589584609,-10.022595409235446
2022-08-23,23279.578252885454,13721.79572797817,1941.3672667466149,20.0,-0.7748840413670409,2,3.3026204607084475,1.0997997997998,-8383.58474183933,8,0.5894348934898501,0.08339357550457284,-36.01261436426668,1163.9789126442727,11.991331393929327,2022,3,235,1,0,25254.476182468978,-11175.659951868818,-2.040408359479906
2022-08-24,24382.705074831287,13691.346691877834,1862.3287631779917,20.0,-0.7856498550787143,3,3.365264230376895,1.1003003003003005,-7170.9703802245385,8,0.5615187752900535,0.07637908744999565,-29.410068973957586,1219.1352537415644,13.092588997671468,2022,3,236,2,0,25816.39142584763,-10820.298415998597,4.738603122284246
2022-08-25,25358.456200454755,15524.92944325592,2351.6996725023987,19.0,-0.7961828637826153,2,3.982916591168591,1.1008008008008008,-7718.172915303563,8,0.6122190294446044,0.09273828240617524,-30.436288606422156,1334.6555894976186,10.78303343618333,2022,3,237,3,0,21456.92688539,-10150.675650424553,4.001816544263059
2022-08-26,23743.735064871333,13928.559844509984,3691.1070801819315,22.0,-0.806479946320944,3,4.599689014061243,1.1013013013013013,-11475.931859820583,8,0.5866204203532063,0.1554560421979647,-48.33246255682465,1079.2606847668787,6.432686602985526,2022,3,238,4,0,22227.056499930175,-12128.025717778137,-6.36758453598002
2022-08-27,23886.558573181283,13737.101814363588,3074.896743391415,23.0,-0.8165380514459161,4,3.787744678149057,1.1018018018018019,-11325.43998457372,8,0.5750975709739522,0.12872916514829247,-47.41344363138773,1038.5460249209252,7.768247380832675,2022,3,239,5,0,24841.517763079668,-11241.902223962257,0.6015208134682037
2022-08-28,23592.03450759865,13843.04800970258,3515.7422527860767,23.0,-0.8263541987239093,5,4.449662142993405,1.1023023023023024,-12166.755754890004,8,0.5867678773207938,0.149022427533908,-51.57145625135156,1025.7406307651588,6.710399344236047,2022,3,240,6,0,26411.598115712048,-9475.554391746613,-1.2330117152719922
2022-08-29,24042.145777880956,14333.02478790065,1385.026187198844,23.0,-0.8359254794186364,2,2.7281682098962516,1.102802802802803,-10075.905197218537,8,0.5961624607187597,0.0576082600943666,-41.909342411892716,1045.310685994824,17.35862180808665,2022,3,241,0,0,23764.470495460977,-13169.568437647436,1.907895099667356
2022-08-30,23521.719435142637,13810.659328816477,2326.842882296933,20.0,-0.8452490573530623,5,3.1682955929487755,1.1033033033033033,-8615.782775970772,8,0.5871449732617189,0.09892316285434952,-36.629051714214214,1176.0859717571318,10.108855915498372,2022,3,242,1,0,23279.578252885454,-8383.58474183933,-2.164641823348057
2022-08-31,25384.833922312235,14128.117324837805,2270.1639039377656,25.0,-0.8543221697498268,1,2.9205579726338664,1.1038038038038038,-11013.447306463337,8,0.5565574062085853,0.08942992933833552,-43.38593405877265,1015.3933568924894,11.18193883634586,2022,3,243,2,0,24382.705074831287,-7170.9703802245385,7.920826078666732
